BST8;BST_NAME;LAND;LAT;LON
83310037;CRESPELLANO;ITALIEN;44.514392;11.129063
83310045;BAZZANO;ITALIEN;42.336857;13.453525
83310052;SAVIGNANO SUL PANARO;ITALIEN;44.479598;11.037509
83310060;VIGNOLA;ITALIEN;44.483586;11.013122
83310078;CONFINE(RACCORDO SI);ITALIEN;;
83323014;SUZZARA;ITALIEN;44.991873;10.742497
83323022;PEGOGNAGA;ITALIEN;44.997033;10.85768
83323030;S. BENEDETTO PO (T.TO SUZZARA/FERRARA);ITALIEN;43.891562;12.750344
83323048;QUISTELLO;ITALIEN;45.009215;10.980518
83323055;POGGIO RUSCO;ITALIEN;44.978137;11.117891
83323063;SERMIDE;ITALIEN;45.003993;11.299153
83323071;FELONICA PO;ITALIEN;44.906596;9.731046
83323089;BONDENO;ITALIEN;44.887404;11.418751
83323097;OSPITALE DI BONDENO;ITALIEN;44.890683;11.430024
83323105;VIGARANO PIEVE;ITALIEN;44.86457;11.510195
83323113;FERRARA;ITALIEN;44.838124;11.619787
83323121;FERRARA AGENZIA C.T.V.;ITALIEN;44.838124;11.619787
83323139;FERRARA AGENZIA WORBAS;ITALIEN;44.838124;11.619787
83330019;FERRARA P. RENO;ITALIEN;44.834335;11.618235
83330027;COMA F.C.;ITALIEN;45.808042;9.085179
83330035;QUARTESANA;ITALIEN;44.806071;11.73725
83330043;MASI TORELLO;ITALIEN;44.794177;11.797329
83330050;ROVERETO S.V.MEDELAN;ITALIEN;45.89096;11.04014
83330068;DOGATO;ITALIEN;44.749875;11.888272
83330076;OSTELLATO;ITALIEN;44.745207;11.94185
83330084;MIGLIARINO;ITALIEN;44.770926;11.931379
83330092;MIGLIARO;ITALIEN;45.159688;10.011893
83330100;MASSA-FISCAGLIA;ITALIEN;44.81026;12.011774
83330118;CODIGORO;ITALIEN;44.829955;12.107007
83330126;CODIGORO DARSENA;ITALIEN;44.829955;12.107007
83340018;AREZZO;ITALIEN;43.463284;11.879634
83340026;AREZZO PESCAIOLA;ITALIEN;43.463206;11.858494
83340034;S. GIULIANO D'AREZZO;ITALIEN;;
83340042;CIVITELLA BADIA A PI;ITALIEN;42.972906;12.908659
83340059;MONTE S. SAVINO;ITALIEN;43.329196;11.729206
83340067;LUCIGNANO-MARCIANO-P;ITALIEN;43.285314;11.771499
83340075;FOIANO DELLA CHIANA;ITALIEN;43.254001;11.815962
83340083;SINALUNGA;ITALIEN;43.212311;11.736501
83341016;GIOVI;ITALIEN;44.548695;8.927984
83341024;CAPOLONA;ITALIEN;43.565303;11.859124
83341032;SUBBIANO;ITALIEN;43.571195;11.869063
83341040;RASSINA;ITALIEN;43.651006;11.835033
83341057;BIBBIENA;ITALIEN;43.693413;11.808568
83341065;POPPI;ITALIEN;43.723377;11.770025
83341073;PORRENA-STRADA-MONTE;ITALIEN;;
83341081;PRATOVECCHIO-STIA;ITALIEN;43.803378;11.704665
83351031;TERNI;ITALIEN;42.563617;12.64266
83351049;BORGO RIVO;ITALIEN;41.563052;13.394472
83351072;CESI;ITALIEN;42.610286;12.582623
83351098;SANGEMINI;ITALIEN;41.935964;12.438944
83351122;MONTECASTRILLI;ITALIEN;42.646012;12.482361
83351148;FURAPANE;ITALIEN;42.674741;12.545221
83351163;ACQUASPARTA;ITALIEN;42.690841;12.541873
83351197;MASSA MARTANA - VILLA S.FAUS;ITALIEN;42.776649;12.523263
83351254;COLLEVALENZA ROSCETO ROSARO;ITALIEN;42.743287;12.47265
83351270;TODI PONTE NAIA;ITALIEN;42.768955;12.419179
83351304;TODI PONTE RIO;ITALIEN;42.781935;12.406569
83351346;PIAN DI PORTO;ITALIEN;42.806054;12.40768
83351411;FRATTA TODINA-MONT.LLO-VIBIO;ITALIEN;42.857933;12.363446
83351452;MARSCIANO;ITALIEN;42.909725;12.33514
83351510;CERQUETO;ITALIEN;42.950447;12.320566
83351551;FANCIULLATA;ITALIEN;42.989054;12.39293
83351577;DERUTA S. NICOLO';ITALIEN;;
83351635;PERUGIA PONTE S. GIOV.;ITALIEN;43.091515;12.438316
83351692;PISCILLE;ITALIEN;43.096687;12.398827
83351726;PERUGIA S. ANNA;ITALIEN;43.10442;12.392344
83351734;PERUGIA S.A. AGENZIA CIT;ITALIEN;43.110717;12.390828
83351759;PONTE VALLECEPPI;ITALIEN;43.111109;12.449011
83351809;PONTE FELCINO;ITALIEN;43.133836;12.44193
83351841;VILLA PITIGNANO;ITALIEN;43.147048;12.450955
83351866;PONTE PATTOLI-CIV.LLA BEN.NE;ITALIEN;;
83351908;SOLFAGNANO PARLESCA;ITALIEN;43.219603;12.432707
83351940;PIERANTONIO;ITALIEN;43.262813;12.392176
83351965;MONTECORONA;ITALIEN;43.286558;12.370763
83352013;UMBERTIDE;ITALIEN;43.305573;12.327868
83352047;NICCONE;ITALIEN;43.321157;12.295296
83352062;MONTECASTELLI;ITALIEN;43.339968;12.294743
83352096;RANCHI DEL NESTORO;ITALIEN;;
83352112;TRESTINA;ITALIEN;43.366033;12.23712
83352179;CANOSCIO FABRECCE;ITALIEN;;
83352195;SAN SECONDO;ITALIEN;43.398296;12.236225
83352229;CITTA' DI CASTELLO;ITALIEN;;
83352294;SELCI LAMA;ITALIEN;43.513583;12.196551
83352336;S. GIUSTINO;ITALIEN;46.143299;10.769437
83352385;SANSEPOLCRO;ITALIEN;43.572621;12.138261
83360016;MAGLIANA OSTIENSE;ITALIEN;41.807164;12.420327
83360024;VITINIA;ITALIEN;41.791194;12.407482
83360032;ACILIA;ITALIEN;41.784117;12.36404
83360040;OSTIA ANTICA;ITALIEN;41.758136;12.299928
83361014;VITERBO NORD;ITALIEN;42.434878;12.094949
83361022;BAGNAIA;ITALIEN;42.428053;12.154963
83361030;VITORCHIANO NORD;ITALIEN;42.469193;12.172101
83361048;SORIANO NEL CIMINO;ITALIEN;42.420624;12.236679
83361055;VALLERANO CANEPINA;ITALIEN;42.380037;12.237319
83361063;VIGNANELLO VASANELLO;ITALIEN;42.383745;12.278159
83361089;FALERI;ITALIEN;42.184207;12.324237
83361097;CIVITA CASTELLANA NORD;ITALIEN;42.289148;12.414317
83361105;PONZANO NORD;ITALIEN;45.70909;12.216802
83361113;SANT'ORESTE;ITALIEN;;
83361121;RIGNANO FLAMINIO;ITALIEN;42.207441;12.483966
83361139;MORLUPO CAPENA;ITALIEN;42.146941;12.538024
83361147;CASTELNUOVO DI PORTO;ITALIEN;42.127031;12.500719
83370023;SANNICANDRO GARGANICO;ITALIEN;41.834578;15.571685
83370031;BIVIO CAPOIALE;ITALIEN;41.852962;15.62562
83370049;CAGNANO VARANO;ITALIEN;41.829639;15.772777
83370056;CARPINO;ITALIEN;41.844893;15.858239
83370064;ISCHITELLA;ITALIEN;41.905415;15.899096
83370072;RODI GARGANICO;ITALIEN;41.929828;15.886029
83370098;PESCHICI CALENELLA;ITALIEN;41.938093;15.979802
83380022;PIANA DI CAIAZZO;ITALIEN;41.165393;14.337426
83380030;CAIAZZO;ITALIEN;41.178408;14.364699
83380048;ALVIGNANO;ITALIEN;41.249542;14.33237
83380055;DRAGONI;ITALIEN;41.27558;14.30229
83380063;ALIFE;ITALIEN;41.327402;14.333626
83380071;PIEDIMONTE MATESE;ITALIEN;41.355182;14.370739
83390021;CANCELLO;ITALIEN;40.994037;14.420719
83390047;ARPAIA-AIROLA-S.AGATA DEI GO;ITALIEN;;
83390062;BENEVENTO APPIA;ITALIEN;41.132812;14.766404
83390120;CERVINARA;ITALIEN;41.02091;14.62089
83390161;ROTONDI PAOLISI;ITALIEN;41.037135;14.579045
83390187;S.FELICE A CANCELLO-ARIENZO;ITALIEN;40.9795;14.453996
83390229;S.MARTINO V.C.-MONTESARCHIO;ITALIEN;41.05912;14.642915
83390245;BENEVENTO;ITALIEN;41.129761;14.782621
83400358;BARI AEROPORTO;ITALIEN;41.137508;16.765202
83400457;BITONTO;ITALIEN;41.107825;16.691057
83400556;TERLIZZI;ITALIEN;41.130147;16.542728
83400606;RUVO DI PUGLIA;ITALIEN;41.117291;16.483725
83400655;CORATO;ITALIEN;41.153489;16.41316
83400705;ANDRIA;ITALIEN;41.227252;16.296641
83410019;BARI CENTRALE;ITALIEN;41.11728;16.869228
83410027;BARI SUD EST;ITALIEN;41.105359;16.894119
83410035;MUNGIVACCA;ITALIEN;41.092113;16.89349
83410043;TRIGGIANO;ITALIEN;41.062163;16.926017
83410050;CAPURSO;ITALIEN;41.048901;16.919264
83410068;NOICATTARO CITTA;ITALIEN;41.033466;16.988324
83410076;RUTIGLIANO;ITALIEN;41.009259;17.003563
83410084;CONVERSANO (STAZ.D.C. BARI LAMASINATA);ITALIEN;40.96736;17.117119
83410092;CASTELLANA GROTTE;ITALIEN;40.883772;17.167858
83410100;PUTIGNANO;ITALIEN;40.855483;17.121136
83410118;NOCI;ITALIEN;40.793826;17.125461
83410126;ALBEROBELLO;ITALIEN;40.786423;17.24093
83410134;LOCOROTONDO;ITALIEN;40.755913;17.326281
83410142;MARTINA FRANCA;ITALIEN;40.702867;17.339265
83410167;S. PAOLO;ITALIEN;45.36992;10.027842
83410175;S. SIMONE;ITALIEN;43.940127;8.103481
83410183;CRISPIANO;ITALIEN;40.603618;17.228581
83410191;STATTE;ITALIEN;40.562521;17.208791
83410209;TARANTO GALESE;ITALIEN;40.494482;17.235371
83410217;TARANTO F.S.;ITALIEN;40.464361;17.24703
83410225;BARI-CEGLIE-CARBONAR;ITALIEN;41.067091;16.869905
83410233;VALENZANO (T. BARI SCALO FERR;ITALIEN;41.043781;16.884203
83410241;ADELFIA;ITALIEN;41.00355;16.872729
83410247;TURI (STAZ.DI COLLEGAM. BARI LAMASINATA);ITALIEN;40.917552;17.021448
83410258;CASAMASSIMA;ITALIEN;40.9548;16.918453
83410266;SAMMICHELE;ITALIEN;40.887319;16.948917
83410274;TURI;ITALIEN;40.917552;17.021448
83410282;PUTIGNANO SANATORIO;ITALIEN;40.85441;17.120409
83410290;PUTIGNANO GROTTE;ITALIEN;40.879361;17.15533
83410308;CISTERNINO CITTA;ITALIEN;40.743182;17.42489
83410316;PESCAROSA;ITALIEN;42.46179;14.21609
83410324;CEGLIE MESSAPICO;ITALIEN;40.644327;17.51778
83410332;CAPECE;ITALIEN;40.583553;17.560131
83410340;FRANCAVILLA FONTANA;ITALIEN;40.530498;17.582782
83410357;SAVA;ITALIEN;40.403712;17.557323
83410365;MANDURIA;ITALIEN;40.398042;17.637686
83410373;AVETRANA;ITALIEN;40.350725;17.726671
83410381;ERCHIE-TORRE S.SUSAN;ITALIEN;40.439144;17.73521
83410399;S.PANCRAZIO SALENTIN;ITALIEN;40.418531;17.840282
83410407;GUAGNANO;ITALIEN;40.401245;17.951444
83410415;SALICE VEGLIE;ITALIEN;40.340899;17.969574
83410423;CAMPI SALENTINA;ITALIEN;40.398562;18.015417
83410431;NOVOLI;ITALIEN;40.373009;18.053807
83410449;LECCE;ITALIEN;40.351516;18.175016
83410506;CARMIANO-MAGLIANO;ITALIEN;40.338114;18.061348
83410514;MONTERONI;ITALIEN;41.942742;12.131472
83410522;COPERTINO;ITALIEN;40.27318;18.051662
83410530;NARDO CITTA;ITALIEN;40.179849;18.033159
83410548;GALATONE CITTA;ITALIEN;40.150666;18.07098
83410555;SECLI-NEVIANO-ARADEO;ITALIEN;40.118041;18.106321
83410563;TUGLIE;ITALIEN;40.078783;18.096749
83410571;PARABITA;ITALIEN;40.050954;18.125297
83410589;MATINO (STAZ.DI CALLEGAM. SURBO F.MERCI);ITALIEN;40.033547;18.133579
83410597;CASARANO;ITALIEN;40.011357;18.161431
83410605;UGENTO TAURISANO;ITALIEN;39.94372;18.190269
83410613;PRESICCE ACQUARICA;ITALIEN;39.904835;18.258473
83410621;SALVE RUGGIANO;ITALIEN;39.869984;18.315608
83410639;MORCIANO;ITALIEN;43.911153;12.647942
83410647;GAGLIANO LEUCA;ITALIEN;39.850462;18.359447
83410704;MELISSANO;ITALIEN;39.96974;18.117078
83410712;RACALE ALLISTE;ITALIEN;39.956618;18.092151
83410720;TAVIANO;ITALIEN;39.979251;18.08292
83410738;AVERNI;ITALIEN;;
83410746;GALLIPOLI LIDO;ITALIEN;40.110556;18.010224
83410803;S. CESARIO DI LECCE;ITALIEN;40.305097;18.163969
83410811;S. DONATO DI LECCE;ITALIEN;40.265033;18.183711
83410829;GALUGNANO;ITALIEN;40.256971;18.215407
83410837;STERNATIA;ITALIEN;40.224544;18.225066
83410845;ZOLLINO;ITALIEN;40.206796;18.251646
83410852;SOLETO;ITALIEN;40.187676;18.206716
83410860;GALATINA;ITALIEN;40.175823;18.172476
83410878;GALATONE CAMPAGNA;ITALIEN;40.183723;18.030002
83410886;NARDO CENTRALE;ITALIEN;45.079262;9.904062
83410894;SANNICOLA;ITALIEN;40.09386;18.063946
83410902;ALEZIO;ITALIEN;40.060034;18.053434
83410910;GALLIPOLI;ITALIEN;40.055851;17.992614
83410928;GALLIPOLI PORTO;ITALIEN;40.056855;17.977178
83411009;CORIGLIANO D'OTRANTO;ITALIEN;40.160716;18.25747
83411017;MELPIGNANO;ITALIEN;40.156237;18.293179
83411025;MAGLIE;ITALIEN;40.117885;18.298741
83411033;MURO LECCESE;ITALIEN;40.103734;18.33697
83411041;SANARICA;ITALIEN;40.089635;18.347279
83411058;POGGIARDO;ITALIEN;40.053497;18.378473
83411066;SPONGANO;ITALIEN;40.019075;18.364066
83411074;ANDRANO CASTIGLIONE;ITALIEN;39.981547;18.345925
83411082;MIGGIANO MONTESANO SPECCHIA;ITALIEN;39.957935;18.306626
83411090;TRICASE;ITALIEN;39.930207;18.358437
83411108;TIGGIANO;ITALIEN;39.905057;18.368672
83411116;ALESSANO-CORSANO;ITALIEN;39.864272;18.354159
83411207;BAGNOLO DEL SALENTO;ITALIEN;40.149481;18.351999
83411215;CANNOLE;ITALIEN;40.166443;18.366086
83411223;GIURDIGNANO;ITALIEN;40.122814;18.431744
83411231;OTRANTO;ITALIEN;40.143898;18.491168
83411306;BARI AGENZIA BOCCUZZI;ITALIEN;41.117143;16.871872
83411314;BARI AGENZIA C.I.T.;ITALIEN;41.117143;16.871872
83411322;BARI AGENZIA PARISI;ITALIEN;41.117143;16.871872
83411355;BARI AGENZIA RIZZO;ITALIEN;41.117143;16.871872
83411389;MAGLIE AGENZIA SALENTO;ITALIEN;40.117885;18.298741
83411397;NOCI AGENZIA MURGIANA;ITALIEN;40.793902;17.12586
83411405;PUTIGNANO AG. SCHETTINI;ITALIEN;40.85441;17.120409
83411413;CASARANO AGENZIA EURO;ITALIEN;40.011357;18.161431
83411421;TURI AGENZIA SCHETTINI;ITALIEN;40.917552;17.021448
83411439;CASTELLANA AG. SCHETTINI;ITALIEN;;
83421032;CAGLIARI PIRRI;ITALIEN;39.247575;9.126821
83421040;CAGLIARI MONSERRATO;ITALIEN;39.256019;9.145358
83421065;SETTIMO S. PIETRO;ITALIEN;39.293238;9.189505
83421073;SOLEMINIS;ITALIEN;39.345611;9.179775
83421081;DOLIANOVA-SERDIANA;ITALIEN;39.377209;9.175792
83421123;DONORI;ITALIEN;39.43131;9.124863
83421156;BARRALI PIMENTEL;ITALIEN;39.486533;9.068242
83421164;SENORBI;ITALIEN;39.533533;9.130396
83421172;SUELLI;ITALIEN;39.560878;9.131047
83421198;MANDAS;ITALIEN;39.652415;9.13075
83421214;SERRI;ITALIEN;39.703319;9.145885
83421222;ISILI;ITALIEN;39.742187;9.105814
83421313;SARCIDANO;ITALIEN;39.295078;9.004091
83421321;NURALLAO;ITALIEN;39.791345;9.079205
83421354;LACONI;ITALIEN;39.851201;9.051844
83421420;ORTUABIS;ITALIEN;39.886575;9.108489
83421438;MEANA SARDO;ITALIEN;39.945101;9.072546
83421453;BELVI ARITZO;ITALIEN;39.952582;9.194977
83421461;DESULO-TONARA;ITALIEN;40.038482;9.21654
83421487;SORGONO;ITALIEN;40.027199;9.101962
83422030;ORROLI;ITALIEN;39.693805;9.252588
83422055;NURRI;ITALIEN;39.709155;9.230552
83422113;VILLANOVATULO;ITALIEN;39.77907;9.214901
83422147;ESTERZILI;ITALIEN;39.779612;9.282676
83422154;SADALI-SEULO;ITALIEN;39.828542;9.21386
83422162;SEUI;ITALIEN;39.841972;9.317017
83422246;USSASSAI;ITALIEN;39.809749;9.394369
83422253;GAIRO;ITALIEN;39.848409;9.505349
83422279;VILLAGRANDE;ITALIEN;43.841083;12.361946
83422287;ARZANA;ITALIEN;39.921414;9.528254
83422295;LANUSEI;ITALIEN;39.878816;9.541246
83422329;ELINI-ILBONO;ITALIEN;39.893757;9.541062
83422469;TORTALI;ITALIEN;;
83422493;ARBATAX;ITALIEN;39.933434;9.703559
83423012;NURAGUS;ITALIEN;39.777265;9.039647
83423020;BARUMINI;ITALIEN;39.703672;9.001347
83423038;VILLAMAR;ITALIEN;39.622644;8.960566
83423046;SANLURI COMPLEMENTARI;ITALIEN;39.562868;8.899895
83423053;VILLACIDRO;ITALIEN;39.462863;8.741191
83423061;ALES;ITALIEN;39.769915;8.811501
83423079;OSINI ULASSAI;ITALIEN;39.823491;9.496201
83423087;JERZU;ITALIEN;39.793576;9.51629
83425017;BOSA;ITALIEN;40.295231;8.503666
83425025;BOSA MARINA;ITALIEN;40.291035;8.478195
83425058;TRESNURAGHES-CUGL.M.;ITALIEN;40.246774;8.518422
83425066;TINNURA;ITALIEN;40.268267;8.547809
83425074;SINDIA;ITALIEN;40.296174;8.658177
83425124;BORTIGALI;ITALIEN;40.284591;8.837633
83425132;SILANUS;ITALIEN;40.289684;8.888961
83425140;LEI;ITALIEN;40.307733;8.920044
83425157;BOLOTANA;ITALIEN;40.327829;8.955823
83425165;TIRSO;ITALIEN;43.917854;12.862953
83425231;OROTELLI;ITALIEN;40.301947;9.109681
83425249;ONIFERI;ITALIEN;40.263634;9.164989
83425264;PRATO SARDO;ITALIEN;40.326682;9.290234
83425272;NUORO;ITALIEN;40.320242;9.326438
83430009;;ITALIEN;;
83434019;TEMPIO (F.C.);ITALIEN;45.791998;12.431753
83434027;LURAS (F.C.);ITALIEN;40.939858;9.171842
83434035;CALANGIANUS;ITALIEN;40.921119;9.192996
83437053;OLMEDO;ITALIEN;40.647886;8.38178
83437095;ALGHERO;ITALIEN;40.557952;8.319295
83438051;SORSO;ITALIEN;40.796803;8.575034
83439042;OSILO;ITALIEN;40.742885;8.66638
83439067;NULVI;ITALIEN;40.78925;8.742972
83439117;MARTIS;ITALIEN;40.778677;8.806739
83439125;LAERRU;ITALIEN;40.817798;8.833635
83439133;PERFUGAS;ITALIEN;40.828093;8.88386
83439224;SCALA RUIA;ITALIEN;40.86486;8.975777
83439232;BORTIGIADAS;ITALIEN;40.890928;9.042498
83439240;AGGIUS;ITALIEN;40.930038;9.064927
83439257;TEMPIO;ITALIEN;45.791998;12.431753
83439323;LURAS (S.F.S.);ITALIEN;40.939858;9.171842
83439364;S.ANTONIO-VAIE;ITALIEN;45.119218;7.312158
83439406;ARZACHENA;ITALIEN;41.078012;9.390154
83439422;PALAU;ITALIEN;41.182368;9.381087
83439430;PALAU MARINA;ITALIEN;;
83439505;LA MADDALENA;ITALIEN;41.216554;9.404712
83440016;GONNESA;ITALIEN;39.267092;8.471074
83440024;S. GIOVANNI SUERGIU;ITALIEN;39.112961;8.519521
83440032;S. ANTIOCO;ITALIEN;39.068981;8.454395
83440057;CALASETTA;ITALIEN;39.109794;8.369289
83440065;GIBA;ITALIEN;39.071528;8.635262
83440073;SANTADI;ITALIEN;39.092181;8.715811
83440081;NARCAO;ITALIEN;39.167219;8.677008
83440099;TERRUBIA;ITALIEN;39.187245;8.720932
83450122;MASSA MARITTIMA (STAZ.);ITALIEN;43.006615;10.85182
83450130;MASSA MARITTIMA (AG.);ITALIEN;43.05325;10.888032
83450148;SCHIANTAPETTO;ITALIEN;44.31898;8.473824
83450155;VALPIANA;ITALIEN;45.884182;9.74524
83450163;CURA NUOVA;ITALIEN;42.975138;10.815873
83450171;FOLLONICA;ITALIEN;42.922689;10.7593
83460014;CAPRAIA;ITALIEN;43.037783;9.818073
83460048;GORGONA;ITALIEN;43.430933;9.89902
83460063;PIANOSA;ITALIEN;42.580446;10.075133
83460089;PORTO AZZURRO;ITALIEN;42.763233;10.39478
83460097;PORTOFERRAIO;ITALIEN;42.810857;10.32118
83460113;RIO MARINA;ITALIEN;42.816042;10.42781
83460121;PIOMBINO (AGENZIA);ITALIEN;42.925634;10.525889
83470013;CAPRI;ITALIEN;40.553201;14.222154
83470021;PROCIDA;ITALIEN;40.762263;14.030955
83471037;PONZA;ITALIEN;40.895574;12.958975
83471045;VENTOTENE;ITALIEN;40.79831;13.432064
83480012;ISCHIA PORTO;ITALIEN;40.73793;13.948618
83480020;BARANO D'ISCHIA;ITALIEN;;
83480038;CASAMICCIOLA;ITALIEN;40.749354;13.906041
83480046;FORIO;ITALIEN;40.738291;13.860551
83480053;LACCO AMENO;ITALIEN;40.750288;13.890354
83480061;SERRARA FONTANA;ITALIEN;40.709682;13.892323
83490011;LIPARI;ITALIEN;38.493662;14.927204
83490029;PANAREA;ITALIEN;38.637451;15.064509
83490037;S. MARINA (SALINA);ITALIEN;38.567419;14.833788
83490045;STROMBOLI;ITALIEN;;
83593038;DINAZZANO SCALO RP;ITALIEN;44.578104;10.74899
83913202;DESIO;ITALIEN;45.618665;9.207694
83915207;;ITALIEN;;
83987651;PIACENZA TERMINAL CHIUSURA TRENO;ITALIEN;45.052621;9.692985
83990994;PROVA;ITALIEN;44.969644;11.352397
83999995;;ITALIEN;;
84000000;;NIEDERLANDE;;
84000018;AMSTERDAM WGM;NIEDERLANDE;52.356125;4.95659
84000091;;NIEDERLANDE;;
84000489;ACHT;NIEDERLANDE;51.482433;5.413424
84000505;ALKMAAR;NIEDERLANDE;52.634491;4.745528
84000512;SCHEEMDA;NIEDERLANDE;53.176351;6.972394
84000513;ALMELO;NIEDERLANDE;52.351124;6.65343
84000539;ALPHEN A. D. RIJN;NIEDERLANDE;52.12315;4.657461
84000554;AMERSFOORT;NIEDERLANDE;52.162312;5.392196
84000570;AMSTERDAM-AMSTEL;NIEDERLANDE;52.347972;4.920379
84000588;AMSTERDAM CS;NIEDERLANDE;52.380206;4.879696
84000596;AMSTERDAM SLOTERDIJK;NIEDERLANDE;52.386785;4.846802
84000612;AMSTERDAM ZUID;NIEDERLANDE;52.338285;4.876449
84000620;AMSTERDAM HOUTRAKPOLDER;NIEDERLANDE;52.370446;4.91318
84000646;AMSTERDAM-WESTHAVEN;NIEDERLANDE;52.4094;4.836863
84000661;APELDOORN;NIEDERLANDE;52.209429;5.969568
84000679;APPINGEDAM;NIEDERLANDE;53.321739;6.859241
84000685;;NIEDERLANDE;;
84000703;ARNHEM GOEDERNSTATION;NIEDERLANDE;51.98209;5.945025
84000711;ARNHEM;NIEDERLANDE;51.984402;5.896145
84000745;AMSTERDAM BYLMER;NIEDERLANDE;52.318743;4.962374
84000760;AMERSFOORT WAGENBED.;NIEDERLANDE;52.160151;5.389545
84000849;ACHT;NIEDERLANDE;51.482433;5.432524
84000901;BARENDRECHT;NIEDERLANDE;51.852755;4.551531
84000919;BARNEVELD CENTRUM;NIEDERLANDE;52.140182;5.585744
84000935;AMERSFOORT VLASAK.;NIEDERLANDE;52.162038;5.393885
84001081;BERGEN OP ZOOM;NIEDERLANDE;51.494743;4.296655
84001131;BEVERWIJK;NIEDERLANDE;52.4791;4.664535
84001172;BLERICK;NIEDERLANDE;51.38075;6.133599
84001214;BODEGRAVEN;NIEDERLANDE;52.082163;4.747742
84001313;BREDA;NIEDERLANDE;51.5906;4.756758
84001370;BUDEL;NIEDERLANDE;51.2473;5.580287
84001396;BUITENPOST;NIEDERLANDE;53.251448;6.148043
84001487;BORN;NIEDERLANDE;51.034045;5.838147
84001537;COEVORDEN;NIEDERLANDE;52.655746;6.722595
84001594;CRAILO;NIEDERLANDE;52.2641;5.207108
84001602;BUDEL LAGERPLAATS;NIEDERLANDE;51.274103;5.576351
84001628;;NIEDERLANDE;;
84001693;DELDEN;NIEDERLANDE;52.261433;6.709661
84001701;DELFT;NIEDERLANDE;52.007133;4.348533
84001719;DELFZIJL;NIEDERLANDE;53.329152;6.921491
84001735;DEVENTER;NIEDERLANDE;52.255583;6.157702
84001768;DIEREN;NIEDERLANDE;52.048681;6.097699
84001784;FERRIERE, LA;NIEDERLANDE;47.1408;6.89315
84001800;DORDRECHT;NIEDERLANDE;51.803183;4.674972
84001933;DUIVEN B R O;NIEDERLANDE;51.933829;6.01065
84001941;DUIVENDRECHT;NIEDERLANDE;52.329643;4.941841
84002006;EDE-WAGENINGEN;NIEDERLANDE;52.028189;5.671635
84002014;EDE CENTRUM;NIEDERLANDE;52.044894;5.67291
84002022;EEMSHAVEN;NIEDERLANDE;53.4494;6.808983
84002063;EINDHOVEN;NIEDERLANDE;51.436777;5.481688
84002089;EMMEN;NIEDERLANDE;52.788373;6.897829
84002121;ENSCHEDE;NIEDERLANDE;52.221719;6.892806
84002170;DE ESCHMARKE;NIEDERLANDE;52.217633;6.960508
84002196;EIJSDEN;NIEDERLANDE;50.777342;5.707752
84002444;GELDERMALSEN;NIEDERLANDE;51.883792;5.282053
84002477;GILZE-RYEN DE VYF EIKEN;NIEDERLANDE;51.587911;4.898794
84002485;GELEEN-LUTTERADE;NIEDERLANDE;50.981179;5.828536
84002568;GORINCHEM B R O;NIEDERLANDE;51.839713;5.003715
84002584;GOUDA;NIEDERLANDE;52.015567;4.70919
84002626;GLANERBRUG;NIEDERLANDE;52.212888;6.967256
84002634;GRONINGEN;NIEDERLANDE;53.202126;6.568548
84002766;DEN HAAG BINCKHORST;NIEDERLANDE;52.072078;4.337107
84002808;DEN HAAG HS;NIEDERLANDE;52.070498;4.3007
84002824;DEN HAAG CS;NIEDERLANDE;52.072241;4.31769
84002840;HAARLEM;NIEDERLANDE;52.38948;4.639102
84002857;HAARLEM;NIEDERLANDE;52.388444;4.64266
84003053;HEERENVEEN;NIEDERLANDE;52.959581;5.917966
84003079;HEERLEN;NIEDERLANDE;50.888174;5.97633
84003111;DEN HELDER;NIEDERLANDE;52.953541;4.757579
84003137;HELMOND;NIEDERLANDE;51.476928;5.656355
84003160;HENGELO;NIEDERLANDE;52.265313;6.799851
84003186;HERKENBOSCH;NIEDERLANDE;51.156424;6.058485
84003194;'S-HERTOGENBOSCH;NIEDERLANDE;51.695744;5.31018
84003210;HILLEGOM;NIEDERLANDE;52.299913;4.571713
84003228;HILVERSUM;NIEDERLANDE;52.228785;5.180344
84003251;HOEK VAN HOLLAND;NIEDERLANDE;51.982166;4.119968
84003301;HOOGEVEEN;NIEDERLANDE;52.730558;6.482025
84003319;HOOGEZAND-SAPP;NIEDERLANDE;53.158487;6.765455
84003327;HOOFDDORP;NIEDERLANDE;52.300193;4.694102
84003574;HAANRADE;NIEDERLANDE;50.886651;6.069052
84003590;KESTEREN;NIEDERLANDE;51.934119;5.575496
84003632;KOOG BLOEMWIJK;NIEDERLANDE;52.459042;4.806131
84003640;KOOG ZAANDIJK;NIEDERLANDE;52.469453;4.805537
84003681;KROMMENIE-ASSENDELFT;NIEDERLANDE;52.495103;4.757935
84003699;KROPSWOLDE;NIEDERLANDE;53.149373;6.725524
84003822;LAGE ZWALUWE;NIEDERLANDE;51.686713;4.668514
84003848;LEIDEN LAMMENSCHANS;NIEDERLANDE;52.147125;4.491501
84003855;LEUSDEN;NIEDERLANDE;52.11955;5.418006
84003871;LEEUWARDEN;NIEDERLANDE;53.190633;5.79389
84003889;`T HARDE;NIEDERLANDE;52.409335;5.906425
84003905;LEIDEN;NIEDERLANDE;52.163407;4.48798
84003939;LEIDSCHENDAM-VOORBURG;NIEDERLANDE;52.059265;4.403882
84003947;LELYSTAD CENTRUM;NIEDERLANDE;52.507804;5.473122
